"Id","Date","Name","LedgerNo","Label","Debit","Credit","PartyID"
"35","2023-09-25 00:00:00","SRI AISWARYA AGENCY                                                                                                                                                                                     ","ST-0001                                           ","Purchase                                                                                                                                                                                                ","0.00","50174.00","S-0002              "
"36","2023-09-25 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0001                                           ","Payment                                                                                                                                                                                                 ","50174.00","0.00","S-0002              "
"37","2023-09-17 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0002                                           ","Purchase                                                                                                                                                                                                ","0.00","15417.00","S-0001              "
"38","2023-09-17 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0002                                           ","Payment                                                                                                                                                                                                 ","15417.00","0.00","S-0001              "
"39","2023-09-18 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0003                                           ","Purchase                                                                                                                                                                                                ","0.00","71190.00","S-0001              "
"40","2023-09-18 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0003                                           ","Payment                                                                                                                                                                                                 ","71190.00","0.00","S-0001              "
"41","2023-09-08 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0004                                           ","Purchase                                                                                                                                                                                                ","0.00","29212.00","S-0001              "
"42","2023-09-08 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0004                                           ","Payment                                                                                                                                                                                                 ","29212.00","0.00","S-0001              "
"43","2023-09-08 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0005                                           ","Purchase                                                                                                                                                                                                ","0.00","68864.00","S-0001              "
"44","2023-09-08 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0005                                           ","Payment                                                                                                                                                                                                 ","68864.00","0.00","S-0001              "
"45","2023-09-09 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0006                                           ","Purchase                                                                                                                                                                                                ","0.00","29374.00","S-0001              "
"46","2023-09-09 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0006                                           ","Payment                                                                                                                                                                                                 ","29374.00","0.00","S-0001              "
"47","2023-09-09 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0007                                           ","Purchase                                                                                                                                                                                                ","0.00","10278.00","S-0001              "
"48","2023-09-09 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0007                                           ","Payment                                                                                                                                                                                                 ","10278.00","0.00","S-0001              "
"49","2023-09-21 00:00:00","ORANGE PET NUTRITION                                                                                                                                                                                    ","ST-0008                                           ","Purchase                                                                                                                                                                                                ","0.00","58055.00","S-0003              "
"50","2023-08-31 00:00:00","ORANGE PET NUTRITION                                                                                                                                                                                    ","ST-0009                                           ","Purchase                                                                                                                                                                                                ","0.00","62950.00","S-0004              "
"51","2023-08-31 00:00:00","ORANGE PET NUTRITION                                                                                                                                                                                    ","ST-0010                                           ","Purchase                                                                                                                                                                                                ","0.00","236238.00","S-0003              "
"52","2023-10-01 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2023-100                                      ","Sales                                                                                                                                                                                                   ","8378.00","0.00","C-0002              "
"53","2023-10-01 00:00:00","NSK Pet Clinic                                                                                                                                                                                          ","INV-2023-101                                      ","Sales                                                                                                                                                                                                   ","3360.00","0.00","C-0001              "
"54","2023-10-01 00:00:00","AHAVA Veterinary Clinic                                                                                                                                                                                 ","INV-2023-102                                      ","Sales                                                                                                                                                                                                   ","2989.00","0.00","C-0003              "
"55","2023-10-07 00:00:00","BLUE'S PET CLINIC                                                                                                                                                                                       ","INV-2023-103                                      ","Sales                                                                                                                                                                                                   ","716.00","0.00","C-0004              "
"56","2023-10-05 00:00:00","The Nest                                                                                                                                                                                                ","INV-2023-104                                      ","Sales                                                                                                                                                                                                   ","5378.00","0.00","C-0006              "
"59","2023-10-07 00:00:00","Jinu                                                                                                                                                                                                    ","INV-2023-105                                      ","Sales                                                                                                                                                                                                   ","10491.00","0.00","C-0007              "
"60","2023-10-07 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2023-105                                      ","Payment                                                                                                                                                                                                 ","0.00","10491.00","C-0007              "
"63","2023-10-11 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2023-002                                      ","Sales                                                                                                                                                                                                   ","230146.00","0.00","C-0005              "
"64","2023-10-11 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2023-002                                      ","Payment                                                                                                                                                                                                 ","0.00","230146.00","C-0005              "
"67","2023-10-16 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2023-003                                      ","Sales                                                                                                                                                                                                   ","26921.00","0.00","C-0005              "
"68","2023-10-16 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2023-003                                      ","Payment                                                                                                                                                                                                 ","0.00","26921.00","C-0005              "
"71","2023-10-16 00:00:00","Bank Account                                                                                                                                                                                            ","T-1                                               ","Payment                                                                                                                                                                                                 ","90000.00","0.00","S-0003              "
"72","2023-10-17 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2023-004                                      ","Sales                                                                                                                                                                                                   ","3960.00","0.00","C-0005              "
"73","2023-10-17 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2023-004                                      ","Payment                                                                                                                                                                                                 ","0.00","3960.00","C-0005              "
"74","2023-10-17 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2023-108                                      ","Sales                                                                                                                                                                                                   ","9504.00","0.00","C-0010              "
"75","2023-10-17 00:00:00","Bank Account                                                                                                                                                                                            ","C-0003 - T-1                                      ","Payment                                                                                                                                                                                                 ","0.00","2989.00","C-0003              "
"76","2023-10-12 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0011                                           ","Purchase                                                                                                                                                                                                ","0.00","1359.00","S-0001              "
"77","2023-10-12 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0011                                           ","Payment                                                                                                                                                                                                 ","1359.00","0.00","S-0001              "
"78","2023-10-18 00:00:00","VM Pets Mart                                                                                                                                                                                            ","INV-2023-109                                      ","Sales                                                                                                                                                                                                   ","6218.00","0.00","C-0011              "
"87","2023-10-20 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2023-111                                      ","Sales                                                                                                                                                                                                   ","7200.00","0.00","C-0005              "
"88","2023-10-12 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0013                                           ","Purchase                                                                                                                                                                                                ","0.00","102026.00","S-0001              "
"89","2023-10-12 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0013                                           ","Payment                                                                                                                                                                                                 ","102026.00","0.00","S-0001              "
"90","2023-10-06 00:00:00","ORANGE PET NUTRITION                                                                                                                                                                                    ","ST-0014                                           ","Purchase                                                                                                                                                                                                ","0.00","108240.00","S-0004              "
"91","2023-10-19 00:00:00","Bank Account                                                                                                                                                                                            ","T-2                                               ","Payment                                                                                                                                                                                                 ","50000.00","0.00","S-0003              "
"92","2023-10-05 00:00:00","ORANGE PET NUTRITION                                                                                                                                                                                    ","ST-0015                                           ","Purchase                                                                                                                                                                                                ","0.00","37140.00","S-0003              "
"93","2023-10-13 00:00:00","ORANGE PET NUTRITION                                                                                                                                                                                    ","ST-0016                                           ","Purchase                                                                                                                                                                                                ","0.00","34680.00","S-0003              "
"94","2023-10-18 00:00:00","BLUE'S PET CLINIC                                                                                                                                                                                       ","INV-2023-110                                      ","Sales                                                                                                                                                                                                   ","5127.00","0.00","C-0004              "
"95","2023-10-17 00:00:00","SRI AISWARYA AGENCY                                                                                                                                                                                     ","ST-0017                                           ","Purchase                                                                                                                                                                                                ","0.00","40978.00","S-0002              "
"96","2023-10-17 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0017                                           ","Payment                                                                                                                                                                                                 ","40978.00","0.00","S-0002              "
"97","2023-10-23 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2023-112                                      ","Sales                                                                                                                                                                                                   ","25355.00","0.00","C-0005              "
"98","2023-10-23 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2023-112                                      ","Payment                                                                                                                                                                                                 ","0.00","25355.00","C-0005              "
"99","2023-10-25 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2023-113                                      ","Sales                                                                                                                                                                                                   ","2156.00","0.00","C-0002              "
"100","2023-10-24 00:00:00","Dr Bose & Bose Bird and Animal Hospital                                                                                                                                                                 ","C-0012                                            ","Opening Balance                                                                                                                                                                                         ","3659.00","0.00","C-0012              "
"102","2023-10-24 00:00:00","Bank Account                                                                                                                                                                                            ","T-3                                               ","Payment                                                                                                                                                                                                 ","30000.00","0.00","S-0003              "
"103","2023-10-16 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2023-107                                      ","Sales                                                                                                                                                                                                   ","53675.00","0.00","C-0009              "
"104","2023-10-10 00:00:00","Jinu                                                                                                                                                                                                    ","INV-2023-106                                      ","Sales                                                                                                                                                                                                   ","10660.00","0.00","C-0007              "
"105","2023-10-26 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2023-115                                      ","Sales                                                                                                                                                                                                   ","15960.00","0.00","C-0005              "
"106","2023-10-27 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2023-116                                      ","Sales                                                                                                                                                                                                   ","23220.00","0.00","C-0010              "
"107","2023-10-28 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2023-117                                      ","Sales                                                                                                                                                                                                   ","32448.00","0.00","C-0009              "
"108","2023-10-28 00:00:00","BLUE'S PET CLINIC                                                                                                                                                                                       ","INV-2023-118                                      ","Sales                                                                                                                                                                                                   ","3564.00","0.00","C-0004              "
"110","2023-10-28 00:00:00","PETS HUB                                                                                                                                                                                                ","INV-2023-119                                      ","Sales                                                                                                                                                                                                   ","9755.00","0.00","C-0013              "
"111","2023-11-01 00:00:00","TRIDENT ENTERPRISES                                                                                                                                                                                     ","ST-0018                                           ","Purchase                                                                                                                                                                                                ","0.00","30480.00","S-0005              "
"112","2023-11-01 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0018                                           ","Payment                                                                                                                                                                                                 ","30480.00","0.00","S-0005              "
"113","2023-10-15 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0019                                           ","Purchase                                                                                                                                                                                                ","0.00","34080.00","S-0001              "
"114","2023-10-15 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0019                                           ","Payment                                                                                                                                                                                                 ","34080.00","0.00","S-0001              "
"116","2023-09-22 00:00:00","ORANGE PET NUTRITION                                                                                                                                                                                    ","ST-0020                                           ","Purchase                                                                                                                                                                                                ","0.00","65601.00","S-0003              "
"117","2023-11-03 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2023-120                                      ","Sales                                                                                                                                                                                                   ","9090.00","0.00","C-0005              "
"118","2023-11-06 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2023-121                                      ","Sales                                                                                                                                                                                                   ","17088.00","0.00","C-0005              "
"119","2023-11-06 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2023-121                                      ","Payment                                                                                                                                                                                                 ","0.00","17088.00","C-0005              "
"122","2023-11-06 00:00:00","ANNAI AQUARIUM                                                                                                                                                                                          ","INV-2023-122                                      ","Sales                                                                                                                                                                                                   ","4557.00","0.00","C-0014              "
"123","2023-11-08 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2023-123                                      ","Sales                                                                                                                                                                                                   ","48550.00","0.00","C-0010              "
"124","2023-11-08 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2023-124                                      ","Sales                                                                                                                                                                                                   ","18307.38","0.00","C-0010              "
"125","2023-11-11 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2023-125                                      ","Sales                                                                                                                                                                                                   ","6420.00","0.00","C-0005              "
"126","2023-11-11 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2023-125                                      ","Payment                                                                                                                                                                                                 ","0.00","6420.00","C-0005              "
"127","2023-11-14 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2023-126                                      ","Sales                                                                                                                                                                                                   ","7560.00","0.00","C-0005              "
"128","2023-11-14 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2023-126                                      ","Payment                                                                                                                                                                                                 ","0.00","7560.00","C-0005              "
"129","2023-11-07 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0021                                           ","Purchase                                                                                                                                                                                                ","0.00","77249.00","S-0001              "
"130","2023-11-07 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0021                                           ","Payment                                                                                                                                                                                                 ","77249.00","0.00","S-0001              "
"131","2023-11-07 00:00:00","DROOLS PET FOOD                                                                                                                                                                                         ","ST-0022                                           ","Purchase                                                                                                                                                                                                ","0.00","4706.00","S-0001              "
"132","2023-11-07 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0022                                           ","Payment                                                                                                                                                                                                 ","4706.00","0.00","S-0001              "
"133","2023-11-17 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2023-127                                      ","Sales                                                                                                                                                                                                   ","40290.00","0.00","C-0010              "
"134","2023-11-17 00:00:00","HAPPY PETS INTERNATIONAL                                                                                                                                                                                ","INV-2023-128                                      ","Sales                                                                                                                                                                                                   ","19883.00","0.00","C-0015              "
"135","2023-11-19 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2023-128                                      ","Payment                                                                                                                                                                                                 ","0.00","19883.00","C-0015              "
"136","2023-11-18 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2023-129                                      ","Sales                                                                                                                                                                                                   ","14640.00","0.00","C-0009              "
"139","2023-11-20 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2023-130                                      ","Sales                                                                                                                                                                                                   ","12939.00","0.00","C-0005              "
"140","2023-11-20 00:00:00","S.S.PET CLINIC                                                                                                                                                                                          ","INV-2023-131                                      ","Sales                                                                                                                                                                                                   ","5678.00","0.00","C-0016              "
"141","2023-11-20 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2023-132                                      ","Sales                                                                                                                                                                                                   ","2156.00","0.00","C-0002              "
"142","2023-10-25 00:00:00","Dr Bose & Bose Bird and Animal Hospital                                                                                                                                                                 ","INV-2023-114                                      ","Sales                                                                                                                                                                                                   ","2289.00","0.00","C-0012              "
"143","2023-11-28 00:00:00","Jinu                                                                                                                                                                                                    ","INV-2023-133                                      ","Sales                                                                                                                                                                                                   ","10062.00","0.00","C-0007              "
